id	multiplicon	basecluster	gene_x	gene_y	coord_x	coord_y	is_real_anchorpoint
1820	25	44	AT5G38240	AT1G66910	2734	4676	-1
1821	25	44	AT5G38270	AT1G67160	2735	4697	-1
1822	25	44	AT5G38300	AT1G67035	2738	4684	-1
1823	25	44	AT5G38386	AT1G66640	2746	4655	-1
1824	25	44	AT5G38410	AT1G67090	2748	4690	-1
1825	25	44	AT5G38450	AT1G67110	2750	4692	-1
1826	25	44	AT5G38600	AT1G67210	2762	4702	-1
1827	25	44	AT5G38650	AT1G67250	2767	4705	-1
1828	25	44	AT5G38690	AT1G67270	2770	4706	-1
1829	25	44	AT5G38810	AT1G67130	2782	4694	-1
1830	25	44	AT5G39020	AT1G67520	2798	4731	-1
1831	25	44	AT5G39370	AT1G67520	2815	4731	-1
1832	25	44	AT5G39420	AT1G67580	2820	4737	-1
1833	26	45	AT1G78320	AT1G17170	5695	1475	-1
1834	26	45	AT1G78400	AT1G17150	5698	1473	-1
1835	26	45	AT1G78420	AT1G17145	5700	1472	-1
1836	26	45	AT1G78430	AT1G17140	5701	1471	-1
1837	26	45	AT1G78450	AT1G17100	5703	1467	-1
1838	26	45	AT1G78510	AT1G17050	5707	1462	-1
1839	26	45	AT1G78540	AT1G17040	5710	1461	-1
1840	26	45	AT1G78580	AT1G16980	5713	1458	-1
1841	26	45	AT1G78730	AT1G16930	5726	1454	-1
1842	26	45	AT1G78815	AT1G16910	5732	1452	-1
1843	26	45	AT1G78870	AT1G16890	5734	1450	-1
1844	26	45	AT1G78880	AT1G16860	5735	1447	-1
1845	26	45	AT1G78890	AT1G16840	5736	1445	-1
1846	26	45	AT1G78895	AT1G16830	5737	1444	-1
1847	26	45	AT1G78900	AT1G16820	5738	1443	-1
1848	26	45	AT1G78920	AT1G16780	5741	1439	-1
1849	26	45	AT1G78940	AT1G16760	5743	1437	-1
1850	26	45	AT1G79000	AT1G16710	5747	1432	-1
1851	26	45	AT1G79010	AT1G16700	5748	1430	-1
1852	26	45	AT1G79020	AT1G16690	5749	1429	-1
1853	26	45	AT1G79030	AT1G16680	5750	1428	-1
1854	26	45	AT1G79130	AT1G16510	5760	1415	-1
1855	26	45	AT1G79160	AT1G16500	5762	1414	-1
1856	26	45	AT1G79180	AT1G16490	5764	1413	-1
1857	26	45	AT1G79210	AT1G16470	5767	1411	-1
1858	26	45	AT1G79230	AT1G16460	5769	1410	-1
1859	26	45	AT1G79250	AT1G16440	5770	1408	-1
1860	26	45	AT1G79310	AT1G16420	5774	1406	-1
1861	26	45	AT1G79360	AT1G16370	5776	1403	-1
1862	26	45	AT1G79370	AT1G16400	5777	1405	-1
1863	26	45	AT1G79400	AT1G16380	5780	1404	-1
1864	26	45	AT1G79450	AT1G16360	5784	1402	-1
1865	26	45	AT1G79470	AT1G16350	5786	1401	-1
1866	26	45	AT1G79500	AT1G16340	5789	1400	-1
1867	26	45	AT1G79510	AT1G16320	5790	1398	-1
1868	26	45	AT1G79520	AT1G16310	5791	1397	-1
1869	26	45	AT1G79530	AT1G16300	5792	1396	-1
1870	26	45	AT1G79570	AT1G16270	5795	1393	-1
1871	26	45	AT1G79590	AT1G16225	5797	1391	-1
1872	26	45	AT1G79630	AT1G16220	5801	1390	-1
1873	26	45	AT1G79650	AT1G16190	5803	1388	-1
1874	26	45	AT1G79660	AT1G16170	5804	1386	-1
1875	26	45	AT1G79670	AT1G16090	5805	1385	-1
1876	26	45	AT1G79700	AT1G16060	5807	1382	-1
1877	27	46	AT3G44250	AT5G61320	2913	4836	-1
1878	27	46	AT3G44290	AT5G61430	2915	4846	-1
1879	27	46	AT3G44730	AT5G60930	2943	4801	-1
1880	27	46	AT3G45060	AT5G60770	2974	4785	-1
1881	27	46	AT3G45090	AT5G60760	2976	4784	-1
1882	27	46	AT3G45230	AT5G60630	2991	4771	-1
1883	27	46	AT3G45240	AT5G60550	2992	4761	-1
1884	27	46	AT3G45260	AT5G60470	2993	4755	-1
1885	27	46	AT3G45310	AT5G60360	2997	4745	-1
1886	27	46	AT3G45320	AT5G60330	2998	4742	-1
1887	27	46	AT3G45330	AT5G60270	2999	4740	-1
1888	27	46	AT3G45460	AT5G60250	3006	4738	-1
1889	27	46	AT3G45577	AT5G60230	3010	4736	-1
1890	27	46	AT3G45600	AT5G60220	3011	4735	-1
1891	27	46	AT3G45610	AT5G60200	3012	4733	-1
1892	27	46	AT3G45630	AT5G60170	3014	4731	-1
1893	27	46	AT3G45810	AT5G60010	3025	4717	-1
1894	27	46	AT3G45840	AT5G59920	3028	4710	-1
1895	27	46	AT3G45930	AT5G59970	3037	4713	-1
1896	27	46	AT3G45980	AT5G59910	3041	4709	-1
1897	27	46	AT3G45990	AT5G59880	3042	4707	-1
1898	27	46	AT3G46040	AT5G59850	3044	4704	-1
1899	27	46	AT3G46060	AT5G59840	3046	4702	-1
1900	27	46	AT3G46070	AT5G59820	3047	4700	-1
1901	27	46	AT3G46130	AT5G59780	3051	4696	-1
1902	27	46	AT3G46180	AT5G59740	3055	4692	-1
1903	27	46	AT3G46230	AT5G59720	3060	4690	-1
1904	27	46	AT3G46240	AT5G59616	3061	4687	-1
1905	27	46	AT3G46320	AT5G59690	3064	4688	-1
1906	27	46	AT3G46430	AT5G59613	3068	4686	-1
1907	27	46	AT3G46480	AT5G59530	3073	4679	-1
1908	27	46	AT3G46580	AT5G59380	3081	4665	-1
1909	27	46	AT3G46760	AT5G59260	3091	4654	-1
1910	27	46	AT3G46790	AT5G59200	3094	4648	-1
1911	27	46	AT3G46820	AT5G59160	3096	4645	-1
1912	27	46	AT3G46830	AT5G59150	3097	4644	-1
1913	27	46	AT3G46840	AT5G59090	3098	4641	-1
1914	27	46	AT3G46900	AT5G59030	3103	4636	-1
1915	27	46	AT3G46990	AT5G58930	3111	4626	-1
1916	27	46	AT3G47060	AT5G58870	3114	4620	-1
1917	27	46	AT3G47160	AT5G58787	3120	4614	-1
1918	27	46	AT3G47190	AT5G58660	3123	4604	-1
1919	27	46	AT3G47220	AT5G58670	3125	4605	-1
1920	27	46	AT3G47300	AT5G58640	3131	4602	-1
1921	28	47	AT2G46590	AT3G61850	3560	4407	-1
1922	28	47	AT2G46610	AT3G61860	3562	4408	-1
1923	28	47	AT2G46660	AT3G61880	3566	4410	-1
1924	28	47	AT2G46680	AT3G61890	3568	4411	-1
1925	28	47	AT2G46690	AT3G61900	3569	4413	-1
1926	28	47	AT2G46770	AT3G61910	3575	4414	-1
1927	28	47	AT2G46800	AT3G61940	3577	4417	-1
1928	28	47	AT2G46810	AT3G61950	3578	4418	-1
1929	28	47	AT2G46870	AT3G61970	3584	4420	-1
1930	28	47	AT2G46930	AT3G62060	3591	4428	-1
1931	28	47	AT2G46940	AT3G62070	3592	4429	-1
1932	28	47	AT2G46970	AT3G62090	3594	4431	-1
1933	28	47	AT2G46990	AT3G62100	3596	4432	-1
1934	28	47	AT2G47000	AT3G62150	3597	4437	-1
1935	28	47	AT2G47030	AT3G62170	3600	4439	-1
1936	28	47	AT2G47050	AT3G62180	3601	4440	-1
1937	28	47	AT2G47060	AT3G62220	3602	4442	-1
1938	28	47	AT2G47090	AT3G62240	3604	4444	-1
1939	28	47	AT2G47110	AT3G62250	3605	4445	-1
1940	28	47	AT2G47160	AT3G62270	3608	4447	-1
1941	28	47	AT2G47170	AT3G62290	3609	4449	-1
1942	28	47	AT2G47220	AT3G62300	3614	4450	-1
1943	28	47	AT2G47250	AT3G62310	3616	4451	-1
1944	28	47	AT2G47260	AT3G62340	3617	4454	-1
1945	28	47	AT2G47400	AT3G62410	3631	4461	-1
1946	28	47	AT2G47440	AT3G62570	3635	4473	-1
1947	28	47	AT2G47530	AT3G62680	3645	4484	-1
1948	28	47	AT2G47560	AT3G62690	3647	4485	-1
1949	28	48	AT2G47870	AT3G62930	3677	4508	-1
1950	28	48	AT2G47950	AT3G62990	3684	4512	-1
1951	28	48	AT2G47970	AT3G63000	3686	4513	-1
1952	28	48	AT2G48075	AT3G63050	3695	4518	-1
1953	28	49	AT2G47610	AT3G62870	3652	4502	-1
1954	28	49	AT2G47630	AT3G62860	3654	4501	-1
1955	28	49	AT2G47640	AT3G62840	3655	4499	-1
1956	28	49	AT2G47650	AT3G62830	3656	4498	-1
1957	28	49	AT2G47670	AT3G62820	3658	4497	-1
1958	28	49	AT2G47690	AT3G62790	3660	4494	-1
1959	28	49	AT2G47730	AT3G62760	3664	4491	-1
1960	28	49	AT2G47800	AT3G62700	3670	4486	-1
1961	28	50	AT2G47460	AT3G62610	3637	4477	-1
1962	28	50	AT2G47480	AT3G62640	3639	4480	-1
1963	28	50	AT2G47485	AT3G62650	3640	4481	-1
1964	29	51	AT4G22540	AT4G12460	1867	954	-1
1965	29	51	AT4G22560	AT4G12450	1869	953	-1
1966	29	51	AT4G22570	AT4G12440	1870	952	-1
1967	29	51	AT4G22590	AT4G12430	1872	951	-1
1968	29	51	AT4G22620	AT4G12410	1874	949	-1
1969	29	51	AT4G22753	AT4G12110	1887	930	-1
1970	29	51	AT4G22770	AT4G12050	1889	925	-1
1971	29	51	AT4G22820	AT4G12040	1893	924	-1
1972	29	51	AT4G22850	AT4G12000	1896	920	-1
1973	29	51	AT4G22860	AT4G11990	1897	919	-1
1974	29	51	AT4G22890	AT4G11960	1899	916	-1
1975	29	51	AT4G22900	AT4G11950	1900	915	-1
1976	29	51	AT4G22910	AT4G11920	1901	912	-1
1977	29	51	AT4G22920	AT4G11910	1902	911	-1
1978	29	51	AT4G22950	AT4G11880	1905	909	-1
1979	29	51	AT4G22960	AT4G11860	1906	907	-1
1980	29	51	AT4G22990	AT4G11810	1909	904	-1
1981	29	51	AT4G23000	AT4G11800	1910	903	-1
1982	29	51	AT4G23020	AT4G11780	1912	901	-1
1983	29	51	AT4G23040	AT4G11740	1914	898	-1
1984	29	51	AT4G23120	AT4G11560	1922	880	-1
1985	29	51	AT4G23130	AT4G11460	1923	877	-1
1986	29	51	AT4G23420	AT4G11410	1930	872	-1
1987	29	51	AT4G23460	AT4G11380	1933	867	-1
1988	29	51	AT4G23490	AT4G11350	1935	865	-1
1989	29	51	AT4G23520	AT4G11310	1940	863	-1
1990	29	51	AT4G23530	AT4G11300	1941	862	-1
1991	29	51	AT4G23570	AT4G11260	1945	858	-1
1992	29	51	AT4G23630	AT4G11220	1950	854	-1
1993	29	51	AT4G23690	AT4G11180	1955	851	-1
1994	29	51	AT4G23750	AT4G11140	1961	846	-1
1995	29	51	AT4G23790	AT4G11090	1965	841	-1
1996	29	51	AT4G23800	AT4G11080	1966	840	-1
1997	29	51	AT4G23810	AT4G11070	1967	839	-1
1998	29	51	AT4G23850	AT4G11030	1970	835	-1
1999	29	51	AT4G23870	AT4G11020	1972	834	-1
2000	29	51	AT4G23900	AT4G11010	1978	833	-1
2001	29	51	AT4G23910	AT4G10970	1979	831	-1
2002	29	51	AT4G23920	AT4G10960	1980	830	-1
2003	29	51	AT4G23960	AT4G10925	1984	826	-1
2004	29	51	AT4G24070	AT4G10750	1994	809	-1
2005	29	51	AT4G24100	AT4G10730	1996	807	-1
2006	30	52	AT3G05120	AT5G27320	402	2267	-1
2007	30	52	AT3G05130	AT5G27330	403	2268	-1
2008	30	52	AT3G05150	AT5G27350	405	2270	-1
2009	30	52	AT3G05190	AT5G27410	408	2275	-1
2010	30	52	AT3G05200	AT5G27420	409	2276	-1
2011	30	52	AT3G05230	AT5G27430	412	2277	-1
2012	30	52	AT3G05280	AT5G27490	417	2282	-1
2013	30	52	AT3G05290	AT5G27520	418	2286	-1
2014	30	52	AT3G05310	AT5G27540	420	2288	-1
2015	30	52	AT3G05380	AT5G27610	426	2296	-1
2016	30	52	AT3G05420	AT5G27630	430	2298	-1
2017	30	52	AT3G05430	AT5G27650	431	2300	-1
2018	30	52	AT3G05550	AT5G27760	444	2311	-1
2019	30	52	AT3G05560	AT5G27770	445	2312	-1
2020	30	52	AT3G05580	AT5G27840	447	2319	-1
2021	30	52	AT3G05590	AT5G27850	448	2320	-1
2022	30	52	AT3G05610	AT5G27870	450	2322	-1
2023	30	52	AT3G05640	AT5G27930	453	2327	-1
2024	30	53	AT3G04810	AT5G27510	371	2285	-1
2025	30	53	AT3G04960	AT5G27240	388	2260	-1
2026	30	53	AT3G05010	AT5G27210	392	2257	-1
2027	30	53	AT3G05020	AT5G27200	393	2256	-1
2028	30	53	AT3G05030	AT5G27150	394	2252	-1
2029	30	53	AT3G05060	AT5G27120	397	2250	-1
2030	30	54	AT3G05650	AT5G27060	454	2247	-1
2031	30	54	AT3G05700	AT5G26990	460	2242	-1
2032	30	54	AT3G05710	AT5G26980	461	2241	-1
2033	30	54	AT3G05750	AT5G26910	467	2235	-1
2034	30	54	AT3G05780	AT5G26860	470	2230	-1
2035	30	54	AT3G05830	AT5G26770	474	2220	-1
2036	30	54	AT3G05840	AT5G26751	475	2218	-1
2037	30	54	AT3G05860	AT5G26650	476	2211	-1
2038	30	54	AT3G05870	AT5G26640	477	2212	-1
2039	30	54	AT3G05910	AT5G26670	480	2209	-1
2040	30	54	AT3G05920	AT5G26690	481	2207	-1
2041	30	54	AT3G05930	AT5G26700	482	2206	-1
2042	30	54	AT3G05940	AT5G26740	485	2201	-1
2043	30	54	AT3G06270	AT5G26010	519	2164	-1
2044	30	54	AT3G06430	AT5G25630	535	2138	-1
2045	30	54	AT3G06450	AT5G25430	538	2118	-1
2046	31	55	AT2G37040	AT3G53260	2685	3659	-1
2047	31	55	AT2G37080	AT3G53350	2689	3666	-1
2048	31	55	AT2G37120	AT3G53370	2693	3668	-1
2049	31	55	AT2G37160	AT3G53390	2697	3670	-1
2050	31	55	AT2G37170	AT3G53420	2698	3673	-1
2051	31	55	AT2G37190	AT3G53430	2699	3674	-1
2052	31	55	AT2G37210	AT3G53450	2702	3676	-1
2053	31	55	AT2G37220	AT3G53460	2703	3677	-1
2054	31	55	AT2G37280	AT3G53480	2709	3679	-1
2055	31	55	AT2G37340	AT3G53500	2714	3681	-1
2056	31	55	AT2G37390	AT3G53530	2717	3683	-1
2057	31	55	AT2G37400	AT3G53560	2718	3686	-1
2058	31	55	AT2G37430	AT3G53600	2721	3690	-1
2059	31	55	AT2G37470	AT3G53650	2725	3695	-1
2060	31	55	AT2G37480	AT3G53670	2726	3696	-1
2061	31	55	AT2G37520	AT3G53680	2729	3697	-1
2062	31	55	AT2G37550	AT3G53710	2732	3700	-1
2063	31	55	AT2G37600	AT3G53740	2738	3703	-1
2064	31	55	AT2G37620	AT3G53750	2740	3704	-1
2065	31	55	AT2G37710	AT3G53810	2749	3710	-1
2066	31	55	AT2G37760	AT3G53880	2754	3717	-1
2067	31	55	AT2G37840	AT3G53930	2756	3722	-1
2068	31	55	AT2G37870	AT3G53980	2758	3727	-1
2069	31	55	AT2G37890	AT3G53940	2760	3723	-1
2070	31	55	AT2G37900	AT3G53960	2761	3725	-1
2071	31	55	AT2G37940	AT3G54020	2766	3731	-1
2072	31	55	AT2G37960	AT3G54060	2768	3735	-1
2073	31	55	AT2G37980	AT3G54100	2771	3739	-1
2074	31	56	AT2G36300	AT3G52760	2613	3613	-1
2075	31	56	AT2G36320	AT3G52800	2616	3617	-1
2076	31	56	AT2G36400	AT3G52910	2625	3626	-1
2077	31	56	AT2G36460	AT3G52930	2631	3627	-1
2078	31	56	AT2G36500	AT3G52950	2635	3629	-1
2079	31	56	AT2G36580	AT3G52990	2640	3633	-1
2080	31	56	AT2G36620	AT3G53020	2643	3636	-1
2081	31	56	AT2G36640	AT3G53040	2645	3638	-1
2082	31	56	AT2G36680	AT3G53120	2649	3644	-1
2083	31	56	AT2G36750	AT3G53150	2657	3647	-1
2084	31	56	AT2G36890	AT3G53200	2667	3651	-1
2085	32	57	AT3G01015	AT5G15510	0	1291	-1
2086	32	57	AT3G01010	AT5G15490	1	1289	-1
2087	32	57	AT3G01040	AT5G15470	4	1287	-1
2088	32	57	AT3G01050	AT5G15460	5	1286	-1
2089	32	57	AT3G01070	AT5G15350	7	1276	-1
2090	32	57	AT3G01130	AT5G15320	13	1274	-1
2091	32	57	AT3G01140	AT5G15310	14	1273	-1
2092	32	57	AT3G01170	AT5G15260	17	1268	-1
2093	32	57	AT3G01190	AT5G15180	21	1260	-1
2094	32	57	AT3G01220	AT5G15150	24	1257	-1
2095	32	57	AT3G01260	AT5G15140	27	1256	-1
2096	32	57	AT3G01270	AT5G15110	28	1253	-1
2097	32	57	AT3G01280	AT5G15090	29	1251	-1
2098	32	57	AT3G01300	AT5G15080	31	1250	-1
2099	32	57	AT3G01310	AT5G15070	32	1249	-1
2100	32	57	AT3G01320	AT5G15020	34	1246	-1
2101	32	57	AT3G01330	AT5G14960	37	1241	-1
2102	32	57	AT3G01350	AT5G14940	40	1239	-1
2103	32	57	AT3G01450	AT5G14790	51	1228	-1
2104	32	57	AT3G01500	AT5G14740	56	1223	-1
2105	32	57	AT3G01513	AT5G14730	58	1222	-1
2106	32	57	AT3G01516	AT5G14690	59	1218	-1
2107	32	57	AT3G01520	AT5G14680	60	1217	-1
2108	32	57	AT3G01540	AT5G14610	62	1211	-1
2109	32	57	AT3G01560	AT5G14540	64	1204	-1
2110	32	57	AT3G01590	AT5G14500	67	1200	-1
2111	32	57	AT3G01600	AT5G14490	68	1199	-1
2112	32	57	AT3G01620	AT5G14480	70	1198	-1
2113	32	57	AT3G01640	AT5G14470	72	1197	-1
2114	32	57	AT3G01650	AT5G14420	73	1192	-1
2115	32	57	AT3G01690	AT5G14390	76	1189	-1
2116	32	57	AT3G01740	AT5G14290	81	1179	-1
2117	32	57	AT3G01770	AT5G14270	84	1177	-1
2118	32	57	AT3G01890	AT5G14170	95	1168	-1
2119	32	57	AT3G01930	AT5G14120	99	1163	-1
2120	32	57	AT3G01940	AT5G14110	100	1162	-1
2121	32	57	AT3G02000	AT5G14070	105	1157	-1
2122	32	57	AT3G02020	AT5G14060	107	1156	-1
2123	33	58	AT5G60820	AT5G08139	4790	661	-1
2124	33	58	AT5G60830	AT5G08141	4791	662	-1
2125	33	58	AT5G60970	AT5G08070	4804	654	-1
2126	33	58	AT5G61000	AT5G08020	4807	648	-1
2127	33	58	AT5G61040	AT5G08010	4811	647	-1
2128	33	58	AT5G61130	AT5G08000	4818	646	-1
2129	33	58	AT5G61200	AT5G07890	4824	637	-1
2130	33	58	AT5G61210	AT5G07880	4825	636	-1
2131	33	58	AT5G61230	AT5G07840	4827	634	-1
2132	33	58	AT5G61250	AT5G07830	4829	633	-1
2133	33	58	AT5G61260	AT5G07820	4830	632	-1
2134	33	58	AT5G61290	AT5G07800	4833	630	-1
2135	33	58	AT5G61300	AT5G07790	4834	629	-1
2136	33	58	AT5G61390	AT5G07710	4843	626	-1
2137	33	58	AT5G61420	AT5G07690	4845	625	-1
2138	33	58	AT5G61430	AT5G07680	4846	624	-1
2139	33	58	AT5G61460	AT5G07660	4849	622	-1
2140	33	58	AT5G61570	AT5G07620	4858	618	-1
2141	33	58	AT5G61590	AT5G07580	4860	615	-1
2142	33	58	AT5G61630	AT5G07490	4864	609	-1
2143	33	58	AT5G61640	AT5G07460	4865	606	-1
2144	33	58	AT5G61650	AT5G07450	4866	605	-1
2145	33	58	AT5G61680	AT5G07410	4869	603	-1
2146	33	58	AT5G61760	AT5G07370	4874	599	-1
2147	33	58	AT5G61780	AT5G07350	4876	597	-1
2148	33	58	AT5G61790	AT5G07340	4877	596	-1
2149	33	58	AT5G61810	AT5G07320	4879	594	-1
2150	33	58	AT5G61890	AT5G07310	4886	593	-1
2151	33	58	AT5G61900	AT5G07300	4887	592	-1
2152	33	58	AT5G61960	AT5G07290	4892	591	-1
2153	33	58	AT5G62070	AT5G07240	4902	587	-1
2154	33	58	AT5G62080	AT5G07230	4903	586	-1
2155	33	58	AT5G62100	AT5G07220	4905	584	-1
2156	33	58	AT5G62200	AT5G07190	4916	581	-1
2157	33	58	AT5G62230	AT5G07180	4918	580	-1
2158	33	58	AT5G62240	AT5G07170	4919	579	-1
2159	34	59	AT4G25780	AT5G57625	2159	4497	-1
2160	34	59	AT4G25800	AT5G57580	2160	4493	-1
2161	34	59	AT4G25810	AT5G57530	2161	4490	-1
2162	34	59	AT4G25835	AT5G57480	2163	4485	-1
2163	34	59	AT4G25840	AT5G57440	2164	4482	-1
2164	34	59	AT4G25900	AT5G57330	2170	4471	-1
2165	34	59	AT4G25940	AT5G57200	2173	4460	-1
2166	34	59	AT4G25970	AT5G57190	2176	4459	-1
2167	34	59	AT4G25990	AT5G57180	2178	4458	-1
2168	34	59	AT4G26060	AT5G57060	2184	4445	-1
2169	34	59	AT4G26080	AT5G57050	2186	4444	-1
2170	34	59	AT4G26100	AT5G57015	2188	4439	-1
2171	34	59	AT4G26110	AT5G56950	2189	4433	-1
2172	34	59	AT4G26130	AT5G56980	2191	4436	-1
2173	34	59	AT4G26140	AT5G56870	2192	4427	-1
2174	34	59	AT4G26150	AT5G56860	2193	4426	-1
2175	34	59	AT4G26170	AT5G56770	2195	4421	-1
2176	34	59	AT4G26230	AT5G56710	2201	4415	-1
2177	34	59	AT4G26260	AT5G56640	2204	4411	-1
2178	34	59	AT4G26270	AT5G56630	2205	4410	-1
2179	34	59	AT4G26320	AT5G56540	2210	4403	-1
2180	34	59	AT4G26390	AT5G56350	2215	4391	-1
2181	34	59	AT4G26400	AT5G56340	2216	4390	-1
2182	34	59	AT4G26420	AT5G56300	2218	4385	-1
2183	34	59	AT4G26430	AT5G56280	2219	4383	-1
2184	34	59	AT4G26440	AT5G56270	2220	4382	-1
2185	34	59	AT4G26480	AT5G56140	2224	4370	-1
2186	34	59	AT4G26540	AT5G56040	2229	4360	-1
2187	34	59	AT4G26550	AT5G56020	2230	4359	-1
2188	34	59	AT4G26560	AT5G55990	2232	4357	-1
2189	34	59	AT4G26580	AT5G55970	2233	4355	-1
2190	34	59	AT4G26590	AT5G55930	2234	4351	-1
2191	34	59	AT4G26600	AT5G55920	2235	4350	-1
2192	34	59	AT4G26610	AT5G55910	2236	4349	-1
2193	34	59	AT4G26620	AT5G55900	2237	4348	-1
2194	34	59	AT4G26680	AT5G55840	2242	4342	-1
2195	35	60	AT5G43320	AT1G04440	3184	317	-1
2196	35	60	AT5G43330	AT1G04410	3185	314	-1
2197	35	60	AT5G43410	AT1G04370	3191	311	-1
2198	35	60	AT5G43420	AT1G04360	3192	310	-1
2199	35	60	AT5G43440	AT1G04350	3194	309	-1
2200	35	60	AT5G43460	AT1G04340	3195	308	-1
2201	35	60	AT5G43560	AT1G04300	3206	305	-1
2202	35	60	AT5G43640	AT1G04270	3214	302	-1
2203	35	60	AT5G43720	AT1G04230	3222	300	-1
2204	35	60	AT5G43760	AT1G04220	3227	299	-1
2205	35	60	AT5G43890	AT1G04180	3239	295	-1
2206	35	60	AT5G43900	AT1G04160	3240	293	-1
2207	35	60	AT5G43930	AT1G04140	3243	291	-1
2208	35	60	AT5G43950	AT1G04090	3246	286	-1
2209	35	60	AT5G43970	AT1G04070	3248	284	-1
2210	35	60	AT5G43990	AT1G04050	3250	283	-1
2211	35	60	AT5G44020	AT1G04040	3254	282	-1
2212	35	60	AT5G44040	AT1G04030	3256	281	-1
2213	35	60	AT5G44060	AT1G04000	3258	278	-1
2214	35	60	AT5G44070	AT1G03980	3259	275	-1
2215	35	60	AT5G44080	AT1G03970	3260	274	-1
2216	35	60	AT5G44090	AT1G03960	3261	273	-1
2217	35	60	AT5G44100	AT1G03930	3262	270	-1
2218	35	60	AT5G44110	AT1G03905	3263	267	-1
2219	35	60	AT5G44120	AT1G03880	3264	265	-1
2220	35	60	AT5G44130	AT1G03870	3265	264	-1
2221	35	60	AT5G44140	AT1G03860	3266	263	-1
2222	35	60	AT5G44160	AT1G03840	3268	261	-1
2223	35	60	AT5G44210	AT1G03800	3273	257	-1
2224	35	60	AT5G44260	AT1G03790	3278	256	-1
2225	35	60	AT5G44280	AT1G03770	3280	254	-1
2226	35	60	AT5G44290	AT1G03740	3281	251	-1
2227	35	60	AT5G44530	AT1G04110	3302	288	-1
2228	35	60	AT5G44560	AT1G03950	3305	272	-1
2229	35	60	AT5G44800	AT1G03750	3332	252	-1
2230	36	61	AT4G26650	AT5G55550	2239	4314	-1
2231	36	61	AT4G26660	AT5G55520	2240	4311	-1
2232	36	61	AT4G26670	AT5G55510	2241	4310	-1
2233	36	61	AT4G26690	AT5G55480	2243	4306	-1
2234	36	61	AT4G26700	AT5G55400	2244	4301	-1
2235	36	61	AT4G26710	AT5G55290	2245	4297	-1
2236	36	61	AT4G26720	AT5G55260	2246	4294	-1
2237	36	61	AT4G26740	AT5G55240	2248	4292	-1
2238	36	61	AT4G26760	AT5G55230	2250	4291	-1
2239	36	61	AT4G26780	AT5G55200	2252	4288	-1
2240	36	61	AT4G26830	AT5G55180	2256	4287	-1
2241	36	61	AT4G26840	AT5G55160	2257	4286	-1
2242	36	61	AT4G26850	AT5G55120	2258	4280	-1
2243	36	61	AT4G26880	AT5G55110	2261	4279	-1
2244	36	61	AT4G26890	AT5G55090	2262	4277	-1
2245	36	61	AT4G26910	AT5G55070	2264	4275	-1
2246	36	61	AT4G26930	AT5G55020	2266	4271	-1
2247	36	61	AT4G26960	AT5G54970	2269	4266	-1
2248	36	61	AT4G26970	AT5G54950	2271	4264	-1
2249	36	61	AT4G26990	AT5G54920	2273	4262	-1
2250	36	61	AT4G27000	AT5G54900	2274	4260	-1
2251	36	61	AT4G27020	AT5G54870	2276	4257	-1
2252	36	61	AT4G27070	AT5G54810	2281	4250	-1
2253	36	61	AT4G27100	AT5G54780	2284	4247	-1
2254	36	61	AT4G27130	AT5G54760	2287	4245	-1
2255	36	61	AT4G27140	AT5G54740	2288	4242	-1
2256	36	61	AT4G27180	AT5G54670	2289	4236	-1
2257	36	61	AT4G27230	AT5G54640	2291	4233	-1
2258	36	61	AT4G27240	AT5G54630	2292	4232	-1
2259	36	61	AT4G27260	AT5G54510	2294	4222	-1
2260	36	61	AT4G27270	AT5G54500	2295	4221	-1
2261	36	61	AT4G27280	AT5G54490	2296	4220	-1
2262	36	61	AT4G27310	AT5G54470	2298	4218	-1
2263	36	61	AT4G27320	AT5G54430	2299	4215	-1
2264	37	62	AT3G12580	AT1G56410	1083	3985	-1
2265	37	62	AT3G12780	AT1G56190	1105	3964	-1
2266	37	62	AT3G12830	AT1G56150	1108	3960	-1
2267	37	62	AT3G12860	AT1G56110	1111	3958	-1
2268	37	62	AT3G12970	AT1G56020	1123	3948	-1
2269	37	62	AT3G12980	AT1G55970	1125	3944	-1
2270	37	62	AT3G13062	AT1G55960	1132	3943	-1
2271	37	62	AT3G13070	AT1G55930	1134	3940	-1
2272	37	62	AT3G13110	AT1G55920	1136	3938	-1
2273	37	62	AT3G13150	AT1G55890	1140	3934	-1
2274	37	62	AT3G13222	AT1G55820	1148	3927	-1
2275	37	62	AT3G13320	AT1G55720	1165	3918	-1
2276	37	62	AT3G13340	AT1G55680	1167	3914	-1
2277	37	62	AT3G13350	AT1G55650	1168	3910	-1
2278	37	62	AT3G13380	AT1G55610	1171	3906	-1
2279	37	62	AT3G13390	AT1G55560	1172	3902	-1
2280	37	62	AT3G13420	AT1G55535	1175	3898	-1
2281	37	62	AT3G13430	AT1G55530	1176	3897	-1
2282	37	62	AT3G13445	AT1G55520	1179	3896	-1
2283	37	62	AT3G13450	AT1G55510	1180	3895	-1
2284	37	62	AT3G13460	AT1G55500	1181	3894	-1
2285	37	62	AT3G13470	AT1G55490	1182	3893	-1
2286	37	62	AT3G13510	AT1G55360	1186	3884	-1
2287	37	62	AT3G13520	AT1G55330	1187	3881	-1
2288	37	62	AT3G13570	AT1G55310	1192	3878	-1
2289	37	62	AT3G13590	AT1G55380	1194	3887	-1
2290	37	62	AT3G13610	AT1G55290	1196	3876	-1
